isin_cd,ticker,name,base_index,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_style,payoff_structure,direction,leverage_multiple,fx_hedge,replication_method,concentration_bucket,primary_peer_group_id,alternate_peer_group_ids,classification_status,evidence_basis,official_source_url,review_reason
KR7291680007,291680,RISE 차이나H선물인버스(H),Hang Seng China Enterprises Futures Index(Price Return),주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,inverse,inverse,short,1X,hedged,physical_or_unspecified,unknown,PG-PENDING-291680-6e1c02be40,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/중국 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7291890002,291890,KODEX MSCI EM선물(H),iEdge Emerging Markets Futures Index(ER),주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,plain,plain,neutral,1X,hedged,physical_or_unspecified,unknown,PG-PENDING-291890-c33ed9da0d,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7292050002,292050,RISE KRX300,KRX 300,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,KRX300,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-292050-c1b0df0236,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7292150000,292150,TIGER 코리아TOP10,FnGuide TOP10 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,concentrated,PG-PENDING-292150-60f7aeeccd,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7292160009,292160,TIGER KRX300,KRX 300,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,KRX300,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-292160-2ef911c079,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7292190006,292190,KODEX KRX300,KRX 300,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,KRX300,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-292190-29374ed31c,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7292500006,292500,SOL KRX300,KRX 300,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,KRX300,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-292500-2a5cd87689,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7292770005,292770,KODEX 국채선물3년인버스,국채선물지수,채권,국내,채권,채권,국내 국채 단기 등급미확인,BOND_국내-국채-단기-등급미확인-bddf0c67db,inverse,bond_coupon,short,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-292770-db1a4a3877,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(채권/국내 국채 단기 등급미확인),불가,세부 투자대상 또는 만기·구성비율 미확인
KR7293180006,293180,HANARO 200,코스피 200,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,broad,PG-PENDING-293180-a1801cc52e,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7294400007,294400,KIWOOM 200TR,코스피 200 TR,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,broad,PG-PENDING-294400-a483049dc6,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7295000004,295000,RISE 국채선물10년,10년국채선물지수,채권,국내,채권,채권,국내 국채 장기 등급미확인,BOND_국내-국채-장기-등급미확인-46cc7d575b,plain,bond_coupon,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-295000-3fdea13d38,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 국채 장기 등급미확인),불가,세부 투자대상 또는 만기·구성비율 미확인
KR7295020002,295020,RISE 국채선물10년인버스,10년국채선물지수,채권,국내,채권,채권,국내 국채 장기 등급미확인,BOND_국내-국채-장기-등급미확인-46cc7d575b,inverse,bond_coupon,short,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-295020-feb14fee72,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(채권/국내 국채 장기 등급미확인),불가,세부 투자대상 또는 만기·구성비율 미확인
KR7295040000,295040,SOL 200TR,코스피 200 TR,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,broad,PG-PENDING-295040-5f860ac603,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7298340001,298340,PLUS 국채선물3년,국채선물지수,채권,국내,채권,채권,국내 국채 단기 등급미확인,BOND_국내-국채-단기-등급미확인-bddf0c67db,plain,bond_coupon,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-298340-2aa9457e78,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 국채 단기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7298770009,298770,KODEX 한국대만IT프리미어,한국 대만 IT 프리미어지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-298770-c93d006966,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7301400008,301400,PLUS 코스닥150,코스닥 150,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-301400-3541abccf9,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7302190004,302190,TIGER 중장기국채,KIS 국채 3-10년 지수(시장가격지수),채권,국내,채권,채권,국내 국채 장기 등급미확인,BOND_국내-국채-장기-등급미확인-46cc7d575b,plain,bond_coupon,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-302190-97df717d82,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 국채 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7302450002,302450,RISE 코스피,코스피,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-302450-4dbc4662e0,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7304660004,304660,KODEX 미국30년국채울트라선물(H),S&P Ultra T-Bond Futures Index(ER),채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,plain,bond_coupon,neutral,1X,hedged,physical_or_unspecified,unknown,PG-PENDING-304660-4d0115ae78,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),불가,세부 투자대상 또는 만기·구성비율 미확인
KR7304670003,304670,KODEX 미국30년국채울트라선물인버스(H),S&P Ultra T-Bond Futures Index(ER),채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,inverse,bond_coupon,short,1X,hedged,physical_or_unspecified,unknown,PG-PENDING-304670-1d861b3507,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),불가,세부 투자대상 또는 만기·구성비율 미확인
KR7304760002,304760,HANARO KRX300,KRX 300,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,KRX300,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-304760-71bb4c12cb,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7304770001,304770,HANARO 코스닥150,코스닥 150,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-304770-cda1f0640a,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7304780000,304780,HANARO 200선물레버리지,코스피 200 선물지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged,leveraged,long,2X,unknown,physical_or_unspecified,broad,PG-PENDING-304780-52d915d974,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7305050007,305050,ACE 코스피,코스피,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-305050-70969672fe,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7305080004,305080,TIGER 미국채10년선물,S&P 10-Year U.S. Treasury Note Futures(ER),채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,plain,bond_coupon,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-305080-72c74c2c95,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),불가,세부 투자대상 또는 만기·구성비율 미확인
KR7306520008,306520,HANARO 200선물인버스,코스피 200 선물지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,inverse,inverse,short,1X,unknown,physical_or_unspecified,broad,PG-PENDING-306520-1a4621c30c,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7306530007,306530,HANARO 코스닥150선물레버리지,F-코스닥150 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged,leveraged,long,2X,unknown,physical_or_unspecified,unknown,PG-PENDING-306530-d0093a1edf,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
