normalized_index_family,alias,index_family,canonical_category,canonical_topic,source_type
NASDAQ-100-US-T-BILLS-0-6-MONTH-50-50-INDEX-d84c7ce17f,Nasdaq-100 US T-Bills 0-6 Month 50/50 Index,NASDAQ-100-US-T-BILLS-0-6-MONTH-50-50-INDEX-d84c7ce17f,혼합자산,자산배분,normalized_master
코스피-200-TR-f72cebfb6a,코스피 200 TR,코스피-200-TR-f72cebfb6a,일반주식,지수기반,normalized_master
BLOOMBERG-WORLD-LARGE-MID-SMALL-CAP-PR-INDEX-8ec442999b,"Bloomberg World Large, Mid & Small cap PR Index",BLOOMBERG-WORLD-LARGE-MID-SMALL-CAP-PR-INDEX-8ec442999b,규모,규모주,normalized_master
SOLACTIVE-미국바이오헬스케어지수-PR-6662a0d533,Solactive 미국바이오헬스케어지수 PR,SOLACTIVE-미국바이오헬스케어지수-PR-6662a0d533,일반주식,지수기반,normalized_master
KAP-머니마켓-지수-총수익-c61f6251ed,KAP 머니마켓 지수(총수익),KAP-머니마켓-지수-총수익-c61f6251ed,금리,MMF·머니마켓,normalized_master
SOLACTIVE-KEDI-글로벌-게임-테크-TOP3-플러스-지수-0e66ba2bc6,Solactive-KEDI 글로벌 게임 테크 TOP3 플러스 지수,SOLACTIVE-KEDI-글로벌-게임-테크-TOP3-플러스-지수-0e66ba2bc6,일반주식,지수기반,normalized_master
DOW-JONES-U-S-HIGH-DIVIDEND-10-INDEX-2477a9ee73,Dow Jones U.S. High Dividend 10 Index,DOW-JONES-U-S-HIGH-DIVIDEND-10-INDEX-2477a9ee73,배당·주주환원,고배당,normalized_master
KRX-조선-TOP10-2de7c4d017,KRX 조선 TOP10,KRX-조선-TOP10-2de7c4d017,일반주식,지수기반,normalized_master
KRX-코리아-소버린-AI-지수-08d1c6a987,KRX 코리아 소버린 AI 지수,KRX-코리아-소버린-AI-지수-08d1c6a987,일반주식,지수기반,normalized_master
KAP-26-12-금융채-총수익-지수-AA-이상-4c9c4e0a09,KAP 26-12 금융채 총수익 지수(AA-이상),KAP-26-12-금융채-총수익-지수-AA-이상-4c9c4e0a09,채권,금융채/만기매칭형/AA,normalized_master
KEDI-코리아AI전력기기TOP3플러스-지수-4383045123,KEDI 코리아AI전력기기TOP3플러스 지수,KEDI-코리아AI전력기기TOP3플러스-지수-4383045123,일반주식,지수기반,normalized_master
KEDI-미국넥스트테크TOP10-PR-21d447f7d5,KEDI 미국넥스트테크TOP10(PR),KEDI-미국넥스트테크TOP10-PR-21d447f7d5,일반주식,지수기반,normalized_master
AKROS-U-S-AI-INNOVATOR-PRICE-RETURN-INDEX-dfd80c2e84,Akros U.S. AI Innovator Price Return Index,AKROS-U-S-AI-INNOVATOR-PRICE-RETURN-INDEX-dfd80c2e84,일반주식,지수기반,normalized_master
KAP-28-12-회사채-총수익-지수-AA-이상-d5b7bc0ce0,KAP 28-12 회사채 총수익 지수(AA- 이상),KAP-28-12-회사채-총수익-지수-AA-이상-d5b7bc0ce0,채권,회사채/만기매칭형/AA,normalized_master
FNGUIDE-카카오그룹-포커스-지수-0be3d9395a,FnGuide 카카오그룹 포커스 지수,FNGUIDE-카카오그룹-포커스-지수-0be3d9395a,일반주식,지수기반,normalized_master
KAP-26-11-회사채-AA-이상-총수익지수-a498c314f6,KAP 26-11 회사채(AA-이상) 총수익지수,KAP-26-11-회사채-AA-이상-총수익지수-a498c314f6,채권,회사채/만기매칭형/AA,normalized_master
AKROS-U-S-AI-ELECTRICITY-SMR-INDEX-지수-PR-ab77110c1c,Akros U.S. AI Electricity SMR Index 지수(PR),AKROS-U-S-AI-ELECTRICITY-SMR-INDEX-지수-PR-ab77110c1c,일반주식,지수기반,normalized_master
KIS-은행채2612만기형-지수-d9aeb53605,KIS 은행채2612만기형 지수,KIS-은행채2612만기형-지수-d9aeb53605,채권,금융채/만기매칭형/AA,normalized_master
CRSP-US-LARGE-CAP-VALUE-INDEX-PR-d7bd71bd3b,CRSP US Large Cap Value Index(PR),CRSP-US-LARGE-CAP-VALUE-INDEX-PR-d7bd71bd3b,규모,규모주,normalized_master
CRSP-US-LARGE-CAP-GROWTH-INDEX-PR-5ed9392b7a,CRSP US Large Cap Growth Index(PR),CRSP-US-LARGE-CAP-GROWTH-INDEX-PR-5ed9392b7a,규모,규모주,normalized_master
AKROS-미국-AI-클라우드-인프라-지수-PRICE-RETURN-4df9680cf0,Akros 미국 AI 클라우드 인프라 지수(Price Return),AKROS-미국-AI-클라우드-인프라-지수-PRICE-RETURN-4df9680cf0,일반주식,지수기반,normalized_master
SP500,S&P500 생애배당다우존스 2040 지수,SP500,대표지수,S&P500,normalized_master
SP500,S&P500 TOP10 생애배당다우존스 2040 지수,SP500,대표지수,S&P500,normalized_master
HSTECH-15-TARGET-PREMIUM-WEEKLY-COVERED-CALL-3738bbf070,HSTECH 15% Target Premium Weekly Covered Call Index,HSTECH-15-TARGET-PREMIUM-WEEKLY-COVERED-CALL-3738bbf070,일반주식,지수기반,normalized_master
SOLACTIVE-KEDI-CHINA-CONSUMER-TREND-INDEX-PR-ea59c0c3cb,SOLACTIVE-KEDI CHINA CONSUMER TREND INDEX(PR),SOLACTIVE-KEDI-CHINA-CONSUMER-TREND-INDEX-PR-ea59c0c3cb,일반주식,지수기반,normalized_master
AKROS-미국우주항공테크-지수-741380e897,Akros 미국우주항공테크 지수,AKROS-미국우주항공테크-지수-741380e897,일반주식,지수기반,normalized_master
KIS-단기특수은행채-지수-총수익-bfde1e795e,KIS 단기특수은행채 지수(총수익),KIS-단기특수은행채-지수-총수익-bfde1e795e,채권,금융채/초단기/미확인등급,normalized_master
KEDI-글로벌-K컬처밸류체인-지수-PR-8e443ef007,KEDI 글로벌 K컬처밸류체인 지수(PR),KEDI-글로벌-K컬처밸류체인-지수-PR-8e443ef007,일반주식,지수기반,normalized_master
ISELECT-미국원자력SMR-지수-PRICE-RETURN-eb79a6cef5,iSelect 미국원자력SMR 지수(Price Return),ISELECT-미국원자력SMR-지수-PRICE-RETURN-eb79a6cef5,일반주식,지수기반,normalized_master
AKROS-테슬라-위클리-커버드콜-채권혼합-지수-f3ca76d949,Akros 테슬라 위클리 커버드콜 채권혼합 지수,AKROS-테슬라-위클리-커버드콜-채권혼합-지수-f3ca76d949,혼합자산,자산배분,normalized_master
SOLACTIVE-CHINA-SECURITIES-INDEX-PRICE-RETUR-e6c5561f19,Solactive China Securities Index (Price Return),SOLACTIVE-CHINA-SECURITIES-INDEX-PRICE-RETUR-e6c5561f19,일반주식,지수기반,normalized_master
KIS-중기종합채권-1-5Y-AA-이상-총수익-11c869b1e0,"KIS 중기종합채권 (1~5Y, AA-이상, 총수익)",KIS-중기종합채권-1-5Y-AA-이상-총수익-11c869b1e0,채권,채권/중기/AA,normalized_master
SP500,S&P500 모멘텀 지수,SP500,대표지수,S&P500,normalized_master
SP500,S&P500 & S&P GSCI 금현물 90/10 혼합지수,SP500,혼합자산,자산배분,normalized_master
FNGUIDE-동학개미-지수-18621e3c8d,FnGuide 동학개미 지수,FNGUIDE-동학개미-지수-18621e3c8d,일반주식,지수기반,normalized_master
SP500,S&P500 10% Daily Fixed Covered Call Index,SP500,대표지수,S&P500,normalized_master
AKROS-미국-금현물-ETF-채권혼합-지수-a9cc485982,Akros 미국 금현물 ETF 채권혼합 지수,AKROS-미국-금현물-ETF-채권혼합-지수-a9cc485982,혼합자산,자산배분,normalized_master
KIS-12월-만기-자동연장금융채-AA-이상-총수익지수-1a0ae7491e,KIS 12월 만기 자동연장금융채(AA-이상) 총수익지수,KIS-12월-만기-자동연장금융채-AA-이상-총수익지수-1a0ae7491e,채권,금융채/미확인만기/AA,normalized_master
KRX-AKROS-고배당주-20-지수-78e2ed021a,KRX-Akros 고배당주 20 지수,KRX-AKROS-고배당주-20-지수-78e2ed021a,배당·주주환원,고배당,normalized_master
FNGUIDE-조선기자재-지수-PR-1a29303a79,FnGuide 조선기자재 지수(PR),FNGUIDE-조선기자재-지수-PR-1a29303a79,일반주식,지수기반,normalized_master
KAP-K-중기종합채권지수-AA-이상-총수익-54651b2f47,"KAP K-중기종합채권지수(AA-이상,총수익)",KAP-K-중기종합채권지수-AA-이상-총수익-54651b2f47,채권,채권/중기/AA,normalized_master
AKROS-U-S-AI-DATA-CENTER-TOP4-PLUS-지수-PR-b5113d8d1b,Akros U.S. AI Data Center TOP4 Plus 지수(PR),AKROS-U-S-AI-DATA-CENTER-TOP4-PLUS-지수-PR-b5113d8d1b,테마,AI 데이터센터,normalized_master
NASDAQ-100-a3293b2356,NASDAQ 100,NASDAQ-100-a3293b2356,일반주식,지수기반,normalized_master
ISELECT-미국드론UAM-TOP10-지수-PRICE-RETURN-fd0f66bf45,iSelect 미국드론UAM TOP10 지수(Price Return),ISELECT-미국드론UAM-TOP10-지수-PRICE-RETURN-fd0f66bf45,일반주식,지수기반,normalized_master
KEDI-코리아-휴머노이드로봇산업-지수-PR-92cb3f55fb,KEDI 코리아 휴머노이드로봇산업 지수 (PR),KEDI-코리아-휴머노이드로봇산업-지수-PR-92cb3f55fb,테마,로봇,normalized_master
FNGUIDE-수소전력ESS인프라-지수-PR-b3d24a7930,FnGuide 수소전력ESS인프라 지수(PR),FNGUIDE-수소전력ESS인프라-지수-PR-b3d24a7930,일반주식,지수기반,normalized_master
KAP-코리아전략산업지수-a19506080d,KAP 코리아전략산업지수,KAP-코리아전략산업지수-a19506080d,일반주식,지수기반,normalized_master
AKROS-미국-AI-반도체-TOP-3-플러스-지수-PRICE-RETURN-20d57260a4,Akros 미국 AI 반도체 Top 3 플러스 지수 (Price Return),AKROS-미국-AI-반도체-TOP-3-플러스-지수-PRICE-RETURN-20d57260a4,테마,반도체,normalized_master
FNGUIDE-배당성향탑픽-지수-PR-b38fc0653f,FnGuide 배당성향탑픽 지수(PR),FNGUIDE-배당성향탑픽-지수-PR-b38fc0653f,일반주식,지수기반,normalized_master
AKROS-주주환원-고배당-지수-PRICE-RETURN-b52dcb8b3a,Akros 주주환원 고배당 지수 (Price Return),AKROS-주주환원-고배당-지수-PRICE-RETURN-b52dcb8b3a,배당·주주환원,고배당,normalized_master
FNGUIDE-맥쿼리인프라-배당-리츠-지수-시장가격-2259111ba4,FnGuide 맥쿼리인프라 배당 리츠 지수 (시장가격),FNGUIDE-맥쿼리인프라-배당-리츠-지수-시장가격-2259111ba4,일반주식,지수기반,normalized_master
AKROS-미국-고배당주-20-지수-a64085114a,Akros 미국 고배당주 20 지수,AKROS-미국-고배당주-20-지수-a64085114a,배당·주주환원,고배당,normalized_master
ISELECT-초대형IB-금융지주-지수-3f4083eca1,iSelect 초대형IB&금융지주 지수,ISELECT-초대형IB-금융지주-지수-3f4083eca1,일반주식,지수기반,normalized_master
SOLACTIVE-차이나바이오헬스케어지수-PR-f1d36db55b,Solactive 차이나바이오헬스케어지수 PR,SOLACTIVE-차이나바이오헬스케어지수-PR-f1d36db55b,일반주식,지수기반,normalized_master
SOLACTIVE-US-SMR-NUCLEAR-TOP-10-INDEX-PRICE--4992144df4,Solactive US SMR Nuclear TOP 10 Index (Price Return),SOLACTIVE-US-SMR-NUCLEAR-TOP-10-INDEX-PRICE--4992144df4,일반주식,지수기반,normalized_master
ISELECT-K휴머노이드테마TOP10-지수-1600668c11,iSelect K휴머노이드테마TOP10 지수,ISELECT-K휴머노이드테마TOP10-지수-1600668c11,일반주식,지수기반,normalized_master
INDXX-CHINA-AI-SEMICONDUCTOR-TOP-10-INDEX-PR-6ad7cd1ed6,Indxx China AI Semiconductor Top 10 Index (Price Return),INDXX-CHINA-AI-SEMICONDUCTOR-TOP-10-INDEX-PR-6ad7cd1ed6,테마,반도체,normalized_master
KAP-금융채-1-2년-총수익-지수-5bc49361d9,KAP 금융채 1-2년 총수익 지수,KAP-금융채-1-2년-총수익-지수-5bc49361d9,채권,금융채/미확인만기/AA,normalized_master
코스닥-3aee034cd3,코스닥,코스닥-3aee034cd3,일반주식,지수기반,normalized_master
KAP-삼성전자SK하이닉스채권혼합50-지수-7759d2a8f3,KAP 삼성전자SK하이닉스채권혼합50 지수,KAP-삼성전자SK하이닉스채권혼합50-지수-7759d2a8f3,혼합자산,자산배분,normalized_master
코스닥-3aee034cd3,코스닥,코스닥-3aee034cd3,일반주식,지수기반,normalized_master
SOLACTIVE-CHINA-AI-SEMICONDUCTOR-TOP-4-PLUS--629ca2c193,Solactive China AI Semiconductor TOP 4 Plus Index,SOLACTIVE-CHINA-AI-SEMICONDUCTOR-TOP-4-PLUS--629ca2c193,테마,반도체,normalized_master
코스닥-150-645768490d,코스닥 150,코스닥-150-645768490d,일반주식,지수기반,normalized_master
AKROS-K제조업-50-지수-b478568530,Akros K제조업 50 지수,AKROS-K제조업-50-지수-b478568530,일반주식,지수기반,normalized_master
ISELECT-미국AI지적재산-지수-PR-60ff8c2d19,iSelect 미국AI지적재산 지수(PR),ISELECT-미국AI지적재산-지수-PR-60ff8c2d19,일반주식,지수기반,normalized_master
FNGUIDE-AI반도체-TOP2-플러스-지수-PR-7519fbb83b,FnGuide AI반도체 TOP2 플러스 지수(PR),FNGUIDE-AI반도체-TOP2-플러스-지수-PR-7519fbb83b,테마,반도체,normalized_master
코스피-200-타겟-15-위클리-커버드콜-지수-fe795f5c4b,코스피 200 타겟 15% 위클리 커버드콜 지수,코스피-200-타겟-15-위클리-커버드콜-지수-fe795f5c4b,일반주식,지수기반,normalized_master
ISELECT-미국우주항공지수-PRICE-RETURN-2a6b07604b,iSelect 미국우주항공지수(Price Return),ISELECT-미국우주항공지수-PRICE-RETURN-2a6b07604b,일반주식,지수기반,normalized_master
KRX-기술이전-바이오-지수-25b300eb29,KRX 기술이전 바이오 지수,KRX-기술이전-바이오-지수-25b300eb29,일반주식,지수기반,normalized_master
BLOOMBERG-BLENDED-SILVER-SPOT-USD-INDEX-e5de825fbd,Bloomberg Blended Silver Spot USD index,BLOOMBERG-BLENDED-SILVER-SPOT-USD-INDEX-e5de825fbd,원자재,은,normalized_master
ISELECT-K수출핵심산업-지수-시장가격-1db54eaf05,iSelect K수출핵심산업 지수 (시장가격),ISELECT-K수출핵심산업-지수-시장가격-1db54eaf05,일반주식,지수기반,normalized_master
AKROS-미국-AI-광통신-및-네트워크-인프라-지수-PR-584d1064c3,Akros 미국 AI 광통신 및 네트워크 인프라 지수(PR),AKROS-미국-AI-광통신-및-네트워크-인프라-지수-PR-584d1064c3,일반주식,지수기반,normalized_master
SOLACTIVE-글로벌AI메모리반도체-지수-PR-175337bde8,Solactive 글로벌AI메모리반도체 지수 (PR),SOLACTIVE-글로벌AI메모리반도체-지수-PR-175337bde8,테마,반도체,normalized_master
KRX-프라임-오피스-리츠-지수-62128a2ebc,KRX 프라임 오피스 리츠 지수,KRX-프라임-오피스-리츠-지수-62128a2ebc,일반주식,지수기반,normalized_master
DOW_JONES,미국성장다우존스 지수,DOW_JONES,일반주식,지수기반,normalized_master
SOLACTIVE-US-AI-ELECTRICITY-INFRASTRUCTURE-I-c9d6ecd62a,Solactive US AI Electricity Infrastructure Index PR,SOLACTIVE-US-AI-ELECTRICITY-INFRASTRUCTURE-I-c9d6ecd62a,일반주식,지수기반,normalized_master
AI-반도체-위클리-고정-30-커버드콜-지수-a1cff0b813,AI 반도체 위클리 고정 30% 커버드콜 지수,AI-반도체-위클리-고정-30-커버드콜-지수-a1cff0b813,테마,반도체,normalized_master
ISELECT-두산그룹-포커스-지수-54c02af16e,iSelect 두산그룹 포커스 지수,ISELECT-두산그룹-포커스-지수-54c02af16e,일반주식,지수기반,normalized_master
WISE-삼성전자-SK하이닉스-채권혼합-지수-1c62e5c8d8,Wise 삼성전자 SK하이닉스 채권혼합 지수,WISE-삼성전자-SK하이닉스-채권혼합-지수-1c62e5c8d8,혼합자산,자산배분,normalized_master
FNGUIDE-반도체-TOP10-CAPPED-지수-PRICE-RETURN-4697e89fc7,FnGuide 반도체 TOP10 Capped 지수(Price Return),FNGUIDE-반도체-TOP10-CAPPED-지수-PRICE-RETURN-4697e89fc7,테마,반도체,normalized_master
AKROS-K-휴머노이드-로봇-TOP2-지수-시장가격-af7ffd5551,Akros K-휴머노이드 로봇 TOP2+ 지수 (시장가격),AKROS-K-휴머노이드-로봇-TOP2-지수-시장가격-af7ffd5551,테마,로봇,normalized_master
FNGUIDE-미국AI-TOP10국채혼합-지수-b5cd0cca45,FnGuide 미국AI TOP10국채혼합 지수,FNGUIDE-미국AI-TOP10국채혼합-지수-b5cd0cca45,혼합자산,자산배분,normalized_master
FNGUIDE-미국스페이스테크-지수-시장가격-b45ff1761a,FnGuide 미국스페이스테크 지수(시장가격),FNGUIDE-미국스페이스테크-지수-시장가격-b45ff1761a,일반주식,지수기반,normalized_master
SOLACTIVE-US-AI-MEMORY-SEMICONDUCTOR-TOP4-IN-b1cf77dfe4,Solactive US AI Memory Semiconductor Top4+ Index,SOLACTIVE-US-AI-MEMORY-SEMICONDUCTOR-TOP4-IN-b1cf77dfe4,테마,반도체,normalized_master
KEDI-미국우주항공-TOP10-PR-50315042a7,KEDI 미국우주항공 TOP10(PR),KEDI-미국우주항공-TOP10-PR-50315042a7,일반주식,지수기반,normalized_master
NICE-K반도체-TOP2-MAX-지수-30ca8ef563,NICE K반도체 TOP2 MAX+ 지수,NICE-K반도체-TOP2-MAX-지수-30ca8ef563,테마,반도체,normalized_master
KEDI-K반도체TOP2채권혼합-지수-5d0328f3e3,KEDI K반도체TOP2채권혼합 지수,KEDI-K반도체TOP2채권혼합-지수-5d0328f3e3,혼합자산,자산배분,normalized_master
AKROS-U-S-SPACE-TECH-지수-PR-3f03ef47e3,Akros U.S. Space Tech 지수(PR),AKROS-U-S-SPACE-TECH-지수-PR-3f03ef47e3,일반주식,지수기반,normalized_master
FNGUIDE-삼성전자-SK하이닉스-채권혼합-지수-d231d7b723,FnGuide 삼성전자 & SK하이닉스 채권혼합 지수,FNGUIDE-삼성전자-SK하이닉스-채권혼합-지수-d231d7b723,혼합자산,자산배분,normalized_master
코스피-200-단기국공채-혼합지수-05fed38c7b,코스피 200 단기국공채 혼합지수,코스피-200-단기국공채-혼합지수-05fed38c7b,혼합자산,자산배분,normalized_master
KIS-중기종합채권-A-이상-지수-총수익-f6cf772b25,KIS 중기종합채권(A-이상) 지수(총수익),KIS-중기종합채권-A-이상-지수-총수익-f6cf772b25,채권,채권/중기/A,normalized_master
AKROS-은-채권혼합-지수-f01a0b6e09,Akros 은 채권혼합 지수,AKROS-은-채권혼합-지수-f01a0b6e09,혼합자산,자산배분,normalized_master
FNGUIDE-K-바이오-밸런스드-지수-c11e7d2088,FnGuide K-바이오 밸런스드 지수,FNGUIDE-K-바이오-밸런스드-지수-c11e7d2088,일반주식,지수기반,normalized_master
SOLACTIVE-GLOBAL-AI-HUMANOID-ROBOTICS-지수-원화환-3b4668c3f0,Solactive Global AI Humanoid Robotics 지수(원화환산)(PR),SOLACTIVE-GLOBAL-AI-HUMANOID-ROBOTICS-지수-원화환-3b4668c3f0,테마,로봇,normalized_master
ISELECT-미국로봇피지컬AI지수-5706643f27,iSelect 미국로봇피지컬AI지수,ISELECT-미국로봇피지컬AI지수-5706643f27,테마,로봇,normalized_master
코스닥-150-단기국공채-혼합지수-18c3861e1e,코스닥 150 단기국공채 혼합지수,코스닥-150-단기국공채-혼합지수-18c3861e1e,혼합자산,자산배분,normalized_master
ICE-SILVER-SPOT-지수-시장가격-1588207a11,ICE Silver Spot 지수 (시장가격),ICE-SILVER-SPOT-지수-시장가격-1588207a11,원자재,은,normalized_master
KRX-AKROS-금융-지주-고배당-지수-5aac58a22a,KRX-Akros 금융 & 지주 고배당 지수,KRX-AKROS-금융-지주-고배당-지수-5aac58a22a,배당·주주환원,고배당,normalized_master
KEDI-현대차고정피지컬AI-지수-0f36e979db,KEDI 현대차고정피지컬AI 지수,KEDI-현대차고정피지컬AI-지수-0f36e979db,일반주식,지수기반,normalized_master
KRX-반도체-타겟-9-분배-위클리-커버드콜-지수-50650ceeeb,KRX 반도체 타겟 9% 분배 위클리 커버드콜 지수,KRX-반도체-타겟-9-분배-위클리-커버드콜-지수-50650ceeeb,테마,반도체,normalized_master
AKROS-미국AI-프론티어테크-하이베타-지수-328f5a19f1,Akros 미국AI&프론티어테크 하이베타 지수,AKROS-미국AI-프론티어테크-하이베타-지수-328f5a19f1,일반주식,지수기반,normalized_master
AKROS-GOOGLE-VALUE-CHAIN-지수-PRICE-RETURN-70f9f7b2aa,Akros Google Value Chain 지수 (Price Return),AKROS-GOOGLE-VALUE-CHAIN-지수-PRICE-RETURN-70f9f7b2aa,일반주식,지수기반,normalized_master
코스닥-3aee034cd3,코스닥,코스닥-3aee034cd3,일반주식,지수기반,normalized_master
KAP-5월-만기자동연장-특수채-AAA-총수익-지수-5c2c42b1ea,KAP 5월 만기자동연장 특수채(AAA) 총수익 지수,KAP-5월-만기자동연장-특수채-AAA-총수익-지수-5c2c42b1ea,채권,채권/미확인만기/미확인등급,normalized_master
코스닥-150-645768490d,코스닥 150,코스닥-150-645768490d,일반주식,지수기반,normalized_master
KIS-중기종합채권시장-A-이상-총수익지수-3ed0de7ae1,KIS 중기종합채권시장 A-이상 총수익지수,KIS-중기종합채권시장-A-이상-총수익지수-3ed0de7ae1,채권,채권/중기/A,normalized_master
KRX-SK하이닉스-지수-b6543522df,KRX SK하이닉스 지수,KRX-SK하이닉스-지수-b6543522df,일반주식,지수기반,normalized_master
KRX-삼성전자-지수-cf730649c6,KRX 삼성전자 지수,KRX-삼성전자-지수-cf730649c6,일반주식,지수기반,normalized_master
코스피-200-KTB-혼합지수-3a7784c2e2,코스피 200 KTB 혼합지수,코스피-200-KTB-혼합지수-3a7784c2e2,혼합자산,자산배분,normalized_master
