isin_cd,ticker,name,base_index,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_style,payoff_structure,direction,leverage_multiple,fx_hedge,replication_method,concentration_bucket,primary_peer_group_id,alternate_peer_group_ids,classification_status,evidence_basis,official_source_url,review_reason
KR7138540000,138540,TIGER 현대차그룹플러스,MKF 현대차그룹+ FW,주식,국내,기업집단,자동차 & 스마트모빌리티,국내 기업집단,기업집단-국내-기업집단-d62cbfc10d,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-기업집단-기업집단-국내-기업집단-기업집단-국내-기업집단-e294ab8bd9,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 기업집단),가능,
KR7138910005,138910,KODEX 구리선물(H),S&P GSCI North American Copper Index(TR),원자재,미국,원자재,산업용 금속 (구리·비철),구리 futures,COMMODITY_구리-FUTURES-1f0ca342fc,passive,futures,neutral,1X,hedged,physical_or_unspecified,unknown,PG-원자재-해당없음-원자재-구리-구리-FUTURES-COMMODITY-0d3891b334,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(원자재/구리 futures),불가,
KR7138920004,138920,KODEX 콩선물(H),S&P GSCI Soybeans Index(TR),원자재,미국,원자재,농산물 (곡물·소프트),기타원자재 futures,COMMODITY_기타원자재-FUTURES-e9bbd8bb27,passive,futures,neutral,1X,hedged,physical_or_unspecified,unknown,PG-원자재-해당없음-원자재-기타원자재-기타원자재-FUTURES-COM-c6ca4488b8,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(원자재/기타원자재 futures),불가,
KR7139220008,139220,TIGER 200 건설,코스피 200 건설,주식,국내,산업·섹터,건설·인프라,국내 건설·인프라,건설-인프라-국내-건설-인프라-072eb0d753,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-주식-국내-산업-섹터-건설-인프라-국내-건설-인프라-건설-인프라--b65bc03b95,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 건설·인프라),가능,
KR7139230007,139230,TIGER 200 중공업,코스피 200 중공업,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-PENDING-139230-7748eee5b0,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7139240006,139240,TIGER 200 철강소재,코스피 200 철강/소재,주식,국내,산업·섹터,철강·화학,국내 철강·화학,철강-화학-국내-철강-화학-2baeb11d7e,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-주식-국내-산업-섹터-철강-화학-국내-철강-화학-철강-화학-국내--f891fc6f8c,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 철강·화학),가능,
KR7139250005,139250,TIGER 200 에너지화학,코스피 200 에너지/화학,주식,국내,산업·섹터,철강·화학,국내 철강·화학,철강-화학-국내-철강-화학-2baeb11d7e,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-주식-국내-산업-섹터-철강-화학-국내-철강-화학-철강-화학-국내--f891fc6f8c,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 철강·화학),가능,
KR7139260004,139260,TIGER 200 IT,코스피 200 정보기술,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-PENDING-139260-a708689d8e,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7139270003,139270,TIGER 200 금융,코스피 200 금융,주식,국내,산업·섹터,밸류업 & 금융지주·은행,국내 금융·은행·증권·보험,금융-은행-증권-보험-국내-금융-은행-증권-보험-85a36c5547,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-주식-국내-산업-섹터-금융-은행-증권-보험-국내-금융-은행-증권--955a0a4988,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 금융·은행·증권·보험),가능,
KR7139280002,139280,TIGER 경기방어,코스피 200 경기방어소비재,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-PENDING-139280-a3d242023f,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7139290001,139290,TIGER 200 경기소비재,코스피 200 경기소비재,주식,국내,기타특수구조,K-푸드 & K-뷰티,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-PENDING-139290-c4f036d679,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7139320006,139320,TIGER 금은선물(H),S&P GSCI Precious Metals Index(TR),원자재,미국,원자재,귀금속 (금·은·팔라듐),기타원자재 futures,COMMODITY_기타원자재-FUTURES-e9bbd8bb27,passive,futures,neutral,1X,hedged,physical_or_unspecified,unknown,PG-원자재-해당없음-원자재-기타원자재-기타원자재-FUTURES-COM-c6ca4488b8,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(원자재/기타원자재 futures),불가,
KR7139660005,139660,KIWOOM 미국달러선물인버스,미국달러선물지수,금리·파킹,미국,금리·파킹,금리·파킹,초단기 금리,RATE_초단기-금리-70f35d000d,inverse,rate_return,short,1X,unhedged,physical_or_unspecified,unknown,PG-금리-파킹-해당없음-금리-파킹-금리-파킹-초단기-금리-RATE-초-42bd95eafc,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(금리·파킹/초단기 금리),불가,
KR7140570003,140570,RISE 수출주,MKF 수출주 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-PENDING-140570-e111a39e09,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7140580002,140580,RISE 우량업종대표주,MKF 우량업종대표주 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-PENDING-140580-c58caa7f47,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7140700006,140700,KODEX 보험,KRX 보험,주식,국내,산업·섹터,밸류업 & 금융지주·은행,국내 금융·은행·증권·보험,금융-은행-증권-보험-국내-금융-은행-증권-보험-85a36c5547,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-금융-은행-증권-보험-국내-금융-은행-증권--955a0a4988,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 금융·은행·증권·보험),가능,
KR7140710005,140710,KODEX 운송,KRX 운송,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-PENDING-140710-4e793c9a2b,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7140950007,140950,파워 코스피100,코스피 100,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-PENDING-140950-f6bf1850d4,,classified_derived,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7143850006,143850,TIGER 미국S&P500선물(H),S&P 500 Futures Index(ER),주식,미국,대표지수,S&P 500 시장대표,미국 S&P500,S&P500,passive,plain,neutral,1X,hedged,physical_or_unspecified,broad,PG-주식-미국-대표지수-S-P500-미국-S-P500-S-P500-P-c2eb6d3f91,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 S&P500),불가,
KR7143860005,143860,TIGER 헬스케어,KRX 헬스케어,주식,국내,산업·섹터,비만·신약 & 바이오시밀러,국내 바이오·제약·헬스케어,바이오-제약-헬스케어-국내-바이오-제약-헬스케어-d888086019,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-바이오-제약-헬스케어-국내-바이오-제약-헬스-eaf9ac0bdb,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 바이오·제약·헬스케어),가능,
KR7144600004,144600,KODEX 은선물(H),S&P GSCI Silver Index(TR),원자재,미국,원자재,귀금속 (금·은·팔라듐),은 futures,COMMODITY_은-FUTURES-b0aae90eb6,passive,futures,neutral,1X,hedged,physical_or_unspecified,unknown,PG-원자재-해당없음-원자재-은-은-FUTURES-COMMODITY-은-200f1f9090,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(원자재/은 futures),불가,
KR7145670006,145670,ACE 인버스,코스피 200 선물지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,inverse,inverse,short,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-PENDING-145670-a45617f711,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7145850004,145850,TREX 펀더멘탈 200,FnGuide-RAFI 코리아200 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-PENDING-145850-e75a5f8fa3,,classified_derived,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7147970008,147970,TIGER 모멘텀,FnGuide 모멘텀 지수,주식,국내,스타일·팩터,스타일·팩터,국내 스타일·팩터,스타일-팩터-국내-스타일-팩터-bbac88fc35,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-스타일-팩터-스타일-팩터-국내-스타일-팩터-스타일-팩터-ac65317623,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 스타일·팩터),가능,
KR7148020001,148020,RISE 200,코스피 200,주식,국내,대표지수,코스피 200 코어,국내 코스피200,KOSPI200,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-주식-국내-대표지수-코스피200-국내-코스피200-KOSPI200-b519363da3,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7148070006,148070,KIWOOM 국고채10년,KIS 10년 국고채 지수 (총수익),채권,국내,채권,국내 장기국채,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,passive,bond_coupon,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-PENDING-148070-2e41043887,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7150460004,150460,TIGER 중국소비테마,FnGuide 중국내수테마 지수,주식,중국,기타특수구조,글로벌 럭셔리 & 소비재,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-150460-492627aee2,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
